        41        -264595       -3066070           0           0   0.016101200     0.670    0.000001670      0.0900      0.4350       0.040       0.000          31       54.60        0.00        0.00        1.00
        42        -265595       -3067070           1           0   0.007634220     0.670    0.000060600      0.0410      0.4350       0.040       0.040          33       56.97        0.00        0.00        1.00
        43        -266595       -3068070           0           0   0.017717400     0.670    0.000060600      0.0410      0.4350       0.040       0.000          33       54.12        0.00        0.00        1.00
        44        -265595       -3069070           1           0   0.000395285     0.670    0.000060600      0.0410      0.4350       0.040       0.030          33       75.22        0.00       15.07        1.00
        45        -263595       -3071070           0           0   0.003824260     0.670    0.000060600      0.0410      0.4350       0.040       0.000          35       53.69        0.00        0.00        1.00
        46        -262595       -3072070           0           0   0.011620300     0.650    0.000060600      0.0410      0.4300       0.040       0.000          35       49.55        0.00        0.00        1.00
        47        -258595       -3070070           0           0   0.009964000     0.650    0.000060600      0.0410      0.4300       0.040       0.000          36       55.10        0.00        0.00        1.00
        48        -259595       -3071070           0           0   0.002474870     0.650    0.000060600      0.0410      0.4300       0.100       0.000          37       66.94        0.00        0.00        1.00
        49        -260595       -3072070           0           0   0.009334080     0.650    0.000060600      0.0410      0.4300       0.040       0.000          37       61.62        0.00        0.00        1.00
        50        -261595       -3073070           0           0   0.007057800     0.650    0.000060600      0.0410      0.4300       0.040       0.000          38       52.92        0.00        0.00        1.00
        51        -262595       -3063070           0           0   0.011891400     0.670    0.000001670      0.0900      0.4350       0.040       0.000          39       55.30        0.00        0.00        1.00
        52        -263595       -3064070           0           0   0.015150300     0.670    0.000001670      0.0900      0.4350       0.040       0.000          39       54.30        0.00        0.00        1.00
        53        -264595       -3065070           0           0   0.019276000     0.670    0.000001670      0.0900      0.4350       0.040       0.000          41       54.35        0.00        0.00        1.00
        54        -265595       -3066070           1           0   0.001976420     0.670    0.000001670      0.0900      0.4350       0.040       0.040          42       54.80        0.00        0.00        1.00
        55        -266595       -3067070           0           0   0.018506800     0.670    0.000060600      0.0410      0.4350       0.040       0.000          42       43.40        0.00        0.00        1.00
        56        -267595       -3068070           0           0   0.019756300     0.670    0.000060600      0.0410      0.4350       0.040       0.000          43       50.93        0.00        0.00        1.00
        57        -266595       -3069070           0           0   0.011036900     0.670    0.000060600      0.0410      0.4350       0.040       0.000          44       56.88        0.00        0.00        1.00
        58        -264595       -3069070           0           0   0.003988260     0.670    0.000060600      0.0410      0.4350       0.040       0.000          44       52.47        0.00        0.00        1.00
        59        -265595       -3070070           1           0   0.001741050     0.670    0.000060600      0.0410      0.4350       0.040       0.030          44       70.51        0.00       15.03        1.00
        60        -258595       -3071070           0           0   0.010550500     0.650    0.000060600      0.0410      0.4300       0.040       0.000          48       54.52        0.00        0.00        1.00
        61        -259595       -3072070           0           0   0.006708200     0.650    0.000060600      0.0410      0.4300       0.040       0.000          49       74.12        0.00        0.00        1.00
        62        -263595       -3063070           0           0   0.013252400     0.670    0.000001670      0.0900      0.4350       0.040       0.000          51       54.73        0.00        0.00        1.00
        63        -264595       -3064070           0           0   0.021319700     0.670    0.000001670      0.0900      0.4350       0.040       0.000          53       53.57        0.00        0.00        1.00
        64        -265595       -3065070           1           0   0.015052000     0.670    0.000001670      0.0900      0.4350       0.040       0.040          54       54.10        0.00        0.00        1.00
        65        -266595       -3066070           0           0   0.016203800     0.670    0.000001670      0.0900      0.4350       0.040       0.000          54       53.18        0.00        0.00        1.00
        66        -268595       -3068070           0           0   0.014146600     0.650    0.000060600      0.0410      0.4300       0.040       0.000          56       53.83        0.00        0.00        1.00
        67        -267595       -3069070           0           0   0.015416100     0.670    0.000060600      0.0410      0.4350       0.040       0.000          57       51.93        0.00        0.00        1.00
        68        -266595       -3070070           0           0   0.009395810     0.670    0.000060600      0.0410      0.4350       0.040       0.000          59       56.20        0.00        0.00        1.00
        69        -264595       -3070070           0           0   0.004279310     0.670    0.000060600      0.0410      0.4350       0.040       0.000          59       52.46        0.00        0.00        1.00
        70        -265595       -3071070           1           0   0.001457740     0.670    0.000060600      0.0410      0.4350       0.040       0.030          59       73.11        0.00       15.01        1.00
        71        -258595       -3072070           0           0   0.007117320     0.650    0.000060600      0.0410      0.4300       0.100       0.000          61       67.90        0.00        0.00        1.00
        72        -259595       -3073070           0           0   0.009013880     0.650    0.000060600      0.0410      0.4300       0.040       0.000          61       69.47        0.00        0.00        1.00
        73        -263595       -3062070           0           0   0.023603500     0.670    0.000001670      0.0900      0.4350       0.040       0.000          62       53.57        0.00        0.00        1.00
        74        -265595       -3064070           0           0   0.022153600     0.670    0.000001670      0.0900      0.4350       0.040       0.000          64       53.58        0.00        0.00        1.00
        75        -266595       -3065070           1           0   0.003508920     0.670    0.000001670      0.0900      0.4350       0.040       0.040          64       53.98        0.00        0.00        1.00
        76        -269595       -3068070           0           0   0.017897300     0.650    0.000060600      0.0410      0.4300       0.040       0.000          66       49.14        0.00        0.00        1.00
