2000    4       1       18      0       1.58E+01
2000    4       2       0       0       1.21E+01
2000    4       2       6       0       1.36E+01
2000    4       2       12      0       1.24E+01
2000    4       2       18      0       1.41E+01
2000    4       3       0       0       1.62E+01
2000    4       3       6       0       2.47E+01
2000    4       3       12      0       1.97E+01
2000    4       3       18      0       1.89E+01
2000    4       4       0       0       1.47E+01
2000    4       4       6       0       1.74E+01
2000    4       4       12      0       1.69E+01
2000    4       4       18      0       2.03E+01
2000    4       5       0       0       1.38E+01
2000    4       5       6       0       2.45E+01
