2000	3	15	6	0	17.98
2000	3	15	12	0	17.9
2000	3	15	18	0	16.21
2000	3	16	0	0	11.53
2000	3	16	6	0	17.54
2000	3	16	12	0	17.41
2000	3	16	18	0	16.81
2000	3	17	0	0	12.7
2000	3	17	6	0	18.3
2000	3	17	12	0	17.61
2000	3	17	18	0	16.2
2000	3	18	0	0	12.23
2000	3	18	6	0	15.84
2000	3	18	12	0	14.98
2000	3	18	18	0	14.64
2000	3	19	0	0	10.06
2000	3	19	6	0	13.69
2000	3	19	12	0	12.57
2000	3	19	18	0	13
2000	3	20	0	0	10.88
2000	3	20	6	0	20.35
2000	3	20	12	0	18.89
2000	3	20	18	0	17.56
2000	3	21	0	0	13.26
2000	3	21	6	0	18.73
2000	3	21	12	0	18.45
2000	3	21	18	0	17.14
2000	3	22	0	0	13.21
2000	3	22	6	0	18.82
2000	3	22	12	0	18.04
2000	3	22	18	0	16.41
2000	3	23	0	0	13.5
2000	3	23	6	0	14.08
2000	3	23	12	0	16.79
2000	3	23	18	0	16.48
2000	3	24	0	0	11.62
2000	3	24	6	0	17.82
2000	3	24	12	0	17.13
2000	3	24	18	0	15.97
2000	3	25	0	0	11.71
2000	3	25	6	0	15.62
2000	3	25	12	0	14.02
2000	3	25	18	0	13.29
2000	3	26	0	0	11
2000	3	26	6	0	12.82
2000	3	26	12	0	13.04
2000	3	26	18	0	13.54
2000	3	27	0	0	9.99
2000	3	27	6	0	17.82
2000	3	27	12	0	19.99
2000	3	27	18	0	19.55
2000	3	28	0	0	12.42
2000	3	28	6	0	20.31
2000	3	28	12	0	19.05
2000	3	28	18	0	18.13
2000	3	29	0	0	14.41
2000	3	29	6	0	21.54
2000	3	29	12	0	23.77
2000	3	29	18	0	21.19
2000	3	30	0	0	15.25
2000	3	30	6	0	21.85
2000	3	30	12	0	19.94
2000	3	30	18	0	18.8
2000	3	31	0	0	13.38
2000	3	31	6	0	19.43
2000	3	31	12	0	17.9
2000	3	31	18	0	17.28
2000	4	1	0	0	12.93
2000	4	1	6	0	15.4
2000	4	1	12	0	15.14
2000	4	1	18	0	15.84
2000	4	2	0	0	12.13
2000	4	2	6	0	13.58
2000	4	2	12	0	12.44
2000	4	2	18	0	14.14
2000	4	3	0	0	16.18
2000	4	3	6	0	24.69
2000	4	3	12	0	19.68
2000	4	3	18	0	18.9
2000	4	4	0	0	14.66
2000	4	4	6	0	17.41
2000	4	4	12	0	16.89
2000	4	4	18	0	20.29
2000	4	5	0	0	13.77
2000	4	5	6	0	24.55
2000	4	5	12	0	24.06
2000	4	5	18	0	23.26
2000	4	6	0	0	17.34
2000	4	6	6	0	26.9
2000	4	6	12	0	25.08
2000	4	6	18	0	24.04
2000	4	7	0	0	17.1
2000	4	7	6	0	25.97
2000	4	7	12	0	21.42
2000	4	7	18	0	22.11
2000	4	8	0	0	16.39
2000	4	8	6	0	21.7
2000	4	8	12	0	17.54
2000	4	8	18	0	18.8
2000	4	9	0	0	14.11
2000	4	9	6	0	17.93
2000	4	9	12	0	15.06
2000	4	9	18	0	16.09
2000	4	10	0	0	13.53
2000	4	10	6	0	23.21
2000	4	10	12	0	21.87
2000	4	10	18	0	20.72
2000	4	11	0	0	15.44
2000	4	11	6	0	23.64
2000	4	11	12	0	22.16
2000	4	11	18	0	20.21
2000	4	12	0	0	13.97
2000	4	12	6	0	22.15
2000	4	12	12	0	20.27
2000	4	12	18	0	19.2
2000	4	13	0	0	13.8
2000	4	13	6	0	22.85
2000	4	13	12	0	20.9
2000	4	13	18	0	19.55
2000	4	14	0	0	13.83
2000	4	14	6	0	22.6
2000	4	14	12	0	19.09
2000	4	14	18	0	17.7
2000	4	15	0	0	13.29
2000	4	15	6	0	17.42
2000	4	15	12	0	15.18
2000	4	15	18	0	16.78
2000	4	16	0	0	12.22
2000	4	16	6	0	15.18
2000	4	16	12	0	12.81
2000	4	16	18	0	15.37
2000	4	17	0	0	11.78
2000	4	17	6	0	21.24
2000	4	17	12	0	22.46
2000	4	17	18	0	21.35
2000	4	18	0	0	14.5
2000	4	18	6	0	24.18
2000	4	18	12	0	21.66
2000	4	18	18	0	20.89
2000	4	19	0	0	14.2
2000	4	19	6	0	21.65
2000	4	19	12	0	17.53
2000	4	19	18	0	19.51
2000	4	20	0	0	14.28
2000	4	20	6	0	22.26
2000	4	20	12	0	21.43
2000	4	20	18	0	18.75
2000	4	21	0	0	13.23
2000	4	21	6	0	15.09
2000	4	21	12	0	14.75
2000	4	21	18	0	16.55
2000	4	22	0	0	12.05
2000	4	22	6	0	16.24
2000	4	22	12	0	15.04
2000	4	22	18	0	16.35
2000	4	23	0	0	11.1
2000	4	23	6	0	13.85
2000	4	23	12	0	12.54
2000	4	23	18	0	15.18
2000	4	24	0	0	10.24
2000	4	24	6	0	14.75
2000	4	24	12	0	13.25
2000	4	24	18	0	15.95
2000	4	25	0	0	10.7
2000	4	25	6	0	20.62
2000	4	25	12	0	19.71
2000	4	25	18	0	20.14
2000	4	26	0	0	14.34
2000	4	26	6	0	22.93
2000	4	26	12	0	22.67
